PubChem_CID,Structure_SMILES
775592,CN1CCC(C(=O)c2ccc(F)cc2)CC1
138002,COC(=O)c1cccc(N=C=S)c1
82179,Cc1cnc(-c2ccccc2)[nH]1
240539,Cc1ccc(-c2ncc[nH]2)cc1
4785645,O=C(CNC(=O)c1ccc(C(F)(F)F)cc1)NC1CC1
16461,O=C(NO)c1ccc(I)cc1
337778,CC(C)c1ccc([N+](=O)[O-])cc1
597166,CNCc1cccc([N+](=O)[O-])c1
869249,O=C(NN=Cc1cccnc1)c1ccncc1
9820737,Cc1cc(I)ccc1Nc1cc(F)ccc1C(=O)O
10163686,CONC(=O)c1ccc(C)c(Nc2nc(N3CCCN(C)CC3)nc(N(C)CC(C)(C)C)c2C#N)c1
226033,Cc1ccc(NSc2ccccc2[N+](=O)[O-])cc1
228684,C=C(CN(C)C)C(=O)c1ccc(C)cc1C
10398629,NC(N)=Nc1ccccc1CC(N)C(=O)O
44176139,[C-]#[N+]c1ccc(C(=O)OCC)cc1
24689999,CCc1ccccc1N1C(=O)C=CC1=O
120990,O=C1CCC(c2ccc(Cl)cc2)=NN1
44392584,CCN(CC)C(=O)c1ccc([N+](=O)[O-])cc1
10015044,O=C1CC(c2ccccc2)NC(c2ccccc2)C1
10798263,Cc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
23648307,CC(C)CC(NC(c1ccc(-c2cccc3[nH]cnc23)cc1)C(F)(F)F)C(=O)NCC#N
223143,CC(C)(C)NC(=O)c1ccc([N+](=O)[O-])cc1
5377294,O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1
599712,CCCCCc1[nH]c2ccccc2c(=O)c1C
5469266,CC(NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1cccc2ccccc12
2757398,O=C(N=C=S)c1cccc(Cl)c1
223100,Nc1cc(C(F)(F)F)ccc1[N+](=O)[O-]
2773239,CC(=O)c1ccc(-n2ccnc2)cc1
244995,O=C(N=C=S)c1ccc(Br)cc1
11514394,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
349505,Cc1cc(Cc2ccccc2)n(O)c(=O)c1
22691,Nc1ccc(Cl)c([N+](=O)[O-])c1
17972404,CC1CCC(c2ccccn2)C(C)C1
2735406,COC(=O)Nc1ccc(C)cc1
606442,COc1cc2nccc3c4ccccc4n(c1=O)c23
80470,COC(=O)c1cccc([N+](=O)[O-])c1C
27050,CC(=O)Sc1ccc([N+](=O)[O-])cc1
11087,O=Cc1cc([N+](=O)[O-])ccc1O
44304476,CC=CCC=CCC=CCC=CCC=CCC=CCCCC(=O)Nc1c(C(C)C)cccc1C(C)C
607264,COc1ccc(C(N)=O)cc1[N+](=O)[O-]
6420149,CCOC(=O)c1ccc(NC=O)cc1
4156638,CC(Cc1ccccc1)C(=O)Nc1ccccc1
95795,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
253117,C=CC(=O)Nc1ccc(C)cc1
24319,O=[N+]([O-])c1ccccc1SCl
11213945,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cccc(C)c1
78934,O=Cc1ccc([N+](=O)[O-])c(O)c1
3614316,CCCOC(=O)c1ccccc1N
4511,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
107729,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
67778,O=[N+]([O-])c1ccc(F)cc1C(F)(F)F
7018323,O=c1[nH]cnc2cc(F)ccc12
135480520,O=c1nc[nH]c2cc(F)ccc12
2190306,C=CCNC(=O)c1ccccc1I
99284,O=C(Nc1ccccc1C(F)(F)F)c1c(F)cccc1Cl
67657,Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1F
49796432,Cc1ccccc1CC(=O)Nc1ccc(NC(=O)C(N)CS)cc1C(=O)c1ccccc1
67315,O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O
9821,O=[N+]([O-])c1ccc(C(F)(F)F)cc1
931990,N#CC(=Cc1ccc(F)cc1)C(N)=O
2773331,NC(=O)c1ccc(Br)cc1F
76744,Cc1cccnc1-c1ccccc1
9566037,NC(=O)c1cccc(C=O)c1
29143,O=[N+]([O-])c1cccc(P(=O)(O)c2cccc([N+](=O)[O-])c2)c1
80764,Nc1ccccc1C1CCCCC1
18839,CC(=O)Nc1ccc2ccccc2c1
157302,O=[N+]([O-])c1cc(CO)cc([N+](=O)[O-])c1
521800,O=[N+]([O-])c1ccc(NCc2ccccc2)cc1
13317112,O=C1CC(c2ccccc2)=NN1
5388630,CCOP(=O)(OCC)C(C#N)=Cc1ccc([N+](=O)[O-])cc1
97606,C=CCC(Cc1ccccc1)C(N)=O
684076,O=C(O)CCC(=O)Nc1ccc(I)cc1
11701315,O=C(NN=C1CCCCC1)c1ccncc1
326664,CC(=O)Nc1ccc(C=O)cc1
6538965,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(N)c2)n1
104078,CCOC(=O)CC(=O)c1ccc([N+](=O)[O-])cc1
225452,CC(=O)NCc1ccc(C(=O)CCl)cc1
6264,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1
236555,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2C(F)(F)F)c(C(F)(F)F)c1
1039936,Nc1c(C(=O)C2CC2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12
11443171,CCC(=CC(C(C)C)N(C)C(=O)C(NC(=O)C(NC)C(C)(C)c1ccccc1)C(C)(C)C)C(=O)O
10249964,CC(C=CC(=O)NO)=Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1
6436750,O=C(C=Cc1cccc([N+](=O)[O-])c1)C=Cc1cccc([N+](=O)[O-])c1
1605100,C=CCSc1nc2ccccc2[nH]1
258439,CC(=O)Cc1ccc([N+](=O)[O-])cc1
3400496,NNC(=O)c1ccc([N+](=O)[O-])cc1
375084,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1
23097,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1
12462654,c1ccc(CN2CCc3ccccc3C2)cc1
10419762,CN(C)c1ccc(CC(=O)O)cc1
5310982,NCCc1cnc(-c2cccc(C(F)(F)F)c2)[nH]1
3063374,CCC1(c2ccccc2)CCC(=O)N1
92627,[N-]=[N+]=Nc1ccc(C(=O)CBr)cc1
242946,O=C(O)c1ccc(N=C=S)cc1
96455,Cc1ccc(C(=O)Nc2ccncc2)cc1
291354,CC(=O)Nc1cccc2c1CCCC2
39211,O=C(O)c1ccc([N+](=O)[O-])cc1
1550399,CC(=O)c1ccc(NC2=NCCCS2)cc1
76255,Cc1ccc([N+](=O)[O-])c(C)c1
132990948,CN(C)C(=O)c1cccnc1S(=O)(=O)NC(=O)N=C(N)N
14569,Nc1cccc(Cc2ccccc2)c1
141077,CCNC(=O)c1ccccc1F
69855,Nc1cc([N+](=O)[O-])ccc1Cl
67768,Nc1ccc([N+](=O)[O-])c(F)c1
3661024,O=C(Cn1ccnc1)c1ccccc1
109640,CCC(C)c1ccc2ncccc2c1
82092,CC(C)Cc1ccnc2ccccc12
347926,CCN(C(C)=O)c1ccc([N+](=O)[O-])cc1
66302,Nc1cccc(-c2ccccc2)c1
25195055,CCC(NC(=O)c1c(Cl)c(-c2ccccc2)nc2ccccc12)c1ccccc1
12667713,O=C(Cl)c1ccc([N+](=O)[O-])cc1
85243,COC(=O)c1ccccc1N=C=S
2305077,O=C1C=CC(=O)N1c1ccc(Cl)c([N+](=O)[O-])c1
223135,CC(O)c1ccc([N+](=O)[O-])cc1
36821,COC(=O)c1cc(Cl)cc([N+](=O)[O-])c1Cl
11586389,CC(=O)Nc1cccc([N+](=O)[O-])c1
8805,CC(=O)c1cccc(NC(=O)CCl)c1
9904328,CCC(C)(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1
135484493,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(=O)O
5709225,O=C(C=Cc1c[nH]c2ccccc12)C(F)(F)F
231951,CC(=O)c1ccc(-n2c(C)ccc2C)cc1
4570782,NC(=O)CC(=O)c1ccccc1
10786956,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12
339537,CC(C)c1ccc(N=C=O)cc1
62133,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1
136287,Cc1ccc([N+](=O)[O-])c(F)c1
87896,Cc1ccc(C(N)=O)cc1[N+](=O)[O-]
4689022,Cc1ccc([N+](=O)[O-])cc1S(N)(=O)=O
12607966,CON(C)C(=O)c1ccc(C)cc1
717662,O=C(O)CCCc1ccc([N+](=O)[O-])cc1
109638,CCCCc1ccc2ncccc2c1
20821,O=c1[nH]c2ccc([N+](=O)[O-])cc2c(=O)o1
282089,O=c1[nH]c2cc([N+](=O)[O-])ccc2c(=O)o1
67769,Nc1cc(F)ccc1[N+](=O)[O-]
2736742,N#Cc1cn(-c2cccc(C(F)(F)F)c2)c(=O)[nH]c1=O
18169,O=Cc1ccc(O)c([N+](=O)[O-])c1
11816021,Nc1ccc(C2CCCC2)cc1
181257,CCN(CC)C(=O)Cc1ccccc1
124081302,COCCCNC(=O)c1cc(C#N)ccc1C1C(C(C)=O)=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N1C
347702,CNC(C)C(=O)c1cccc(C)c1
270191,O=C(O)CCc1ccccc1[N+](=O)[O-]
66778,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)C
44380955,Cc1ccc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-]
9913555,CC(CC(=O)Nc1ccc(NC(=O)C(N)CS)cc1C(=O)c1ccccc1)CC(C)(C)C
577795,CCOC(=O)C(C#N)C(=O)c1ccc(N)cc1
1550278,Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
242779,Cc1cccc(C(=O)N=C=S)c1
321736,O=CC(=O)c1cccc([N+](=O)[O-])c1
44188281,C=C(CO)c1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1
53415330,CNC(C)C(=O)c1ccc(F)cc1
232065,O=C(Nc1ccccc1)C1CCCC1
67307,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1
135443077,O=Cc1cnn(Cc2ccccc2)c1
3608805,NC(=S)c1ccccc1[N+](=O)[O-]
162516979,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCc1ccccc1
81013,COC(=O)c1cc(C)ccc1N
94954,O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1
137701235,CC(C)(CCCCC(=O)NO)Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O
80564,CC(=O)Nc1ccc([N+](=O)[O-])cc1
18751,COC(=O)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
274249,O=[N+]([O-])c1ccc(CCc2ccc([N+](=O)[O-])cc2)cc1
881352,CSc1ccccc1NC(=O)c1ccccc1C
316176,O=[N+]([O-])c1ccccc1CCO
1211724,O=C(C#Cc1ccccc1)c1cccc([N+](=O)[O-])c1
89869,Cc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
532124,O=C(Nc1cccc([N+](=O)[O-])c1)C(Cl)Cl
109353,CCCOC(=O)c1ccc(N)cc1
10257,Nc1ccccc1C(=O)N1CCCCC1
9549928,CC(C)N1C(=O)c2ccccc2C1=O
9115533,CN(C)c1ccc(C(=O)C(=O)c2ccccc2)cc1
9815594,Cc1cccc(C(C)c2cnc[nH]2)c1C
15719078,Cc1ccc2nc[nH]c(=O)c2c1
880868,O=C(C=Cc1ccc2ccccc2n1)c1ccncc1
3250203,C=CC(=O)Nc1ccc(F)cc1
459666,N#CCCC(=O)c1cccnc1
506054,COc1ccc(C(C)=O)cc1[N+](=O)[O-]
827252,NC(=O)c1ccccc1C#Cc1ccccc1
13224102,CN(C)c1ccc(C=C(C#N)C(N)=O)cc1
24983461,CCC(Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)C(C)O
230371,COc1cccc(C=O)c1[N+](=O)[O-]
137265,O=C(Nc1cccc(C(F)(F)F)c1)C(Cl)(Cl)Cl
67967,O=[N+]([O-])c1ccc(F)cc1F
3474,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
616169,O=[N+]([O-])c1ccc(NN=C2CCCCC2)cc1
2737811,NC(=O)c1ccc(B(O)O)cc1
5369356,O=[N+]([O-])c1cccc(C=NO)c1
306568,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1
765293,O=C(Nc1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1
540456,CC(=O)N1CCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c21
138510,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
239639,O=[N+]([O-])c1ccc(Cc2ccc([N+](=O)[O-])cc2)cc1
448281,CC(C)CC(NC(Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O
5325560,N#Cc1cc([N+](=O)[O-])ccc1N
298675,O=[N+]([O-])c1ccc(F)cc1[N+](=O)[O-]
242888,O=C(Cc1ccccn1)c1ccc(F)cc1
276411,O=C(O)CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O
3542734,O=C1c2ccccc2C(=O)N1CCBr
13631884,CC(C)N1C(=O)c2cc(Cl)ccc2NS1(=O)=O
13883838,CC(C)OC(=O)c1ccc(N)cc1
16743289,Cn1cccc1CNCc1ccccc1
266800,O=C(O)CCCc1ccccc1[N+](=O)[O-]
248079,CC(=O)c1cccc([N+](=O)[O-])c1O
300949,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1
10435735,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cccc(F)c1
219633,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
67667,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Sc1ccccc1
2259865,COC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(C)=O
69712,O=Cc1ccc([N+](=O)[O-])cc1O
74218,Nc1cccc(Cl)c1[N+](=O)[O-]
3430448,CCOC(=O)c1ccccc1N(C)C
12089,Cc1ccc([N+](=O)[O-])c(N)c1
5355017,O=[N+]([O-])C=Cc1ccccc1[N+](=O)[O-]
5355004,CC(=O)NCC(=O)c1ccccc1
69074,O=[N+]([O-])c1ccc(C(F)(F)C(F)(F)F)cc1
3440774,C=CC(=O)Nc1cccc(F)c1
98546,Cc1ccccc1N=NN(C)C
88883,O=[N+]([O-])c1cccc(F)c1Cl
12810797,Cc1noc(-c2ccccc2)n1
21103107,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CC1
10775659,O=C(c1ccccc1)N1CCNCC1
11356,Cc1cc(N)ccc1[N+](=O)[O-]
44324612,CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(CCc1ccccc1)Cc1ccccc1)C(C)(C)C
351640,NNC(=O)c1ccc(F)cc1
80450,CC(=O)NCCc1ccc([N+](=O)[O-])cc1
407899,Nc1ccc(C2CCCCC2)cc1
119805,Nc1ccc(Cc2ccccc2)cc1
12299352,Cc1nc2ccncc2[nH]1
11462223,O=C(NNC(=S)Nc1ccc(Br)cc1)c1ccccc1
279437,Cc1ccc([N+](=O)[O-])cc1NC=O
3858308,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O
11277337,Cc1ccc(C(=O)O)c(C2=NC(C)(C(C)C)C(=O)N2)c1
607174,CC(=O)c1ccc(NC(=O)CCl)cc1
67966,Cc1cc(F)ccc1[N+](=O)[O-]
199867,O=Cc1ccc(N2CCCCCC2)cc1
2760224,COC(=O)c1ccc([N+](=O)[O-])c(C)c1
140139,CC(=O)c1ccc(N=C=S)cc1
658155,O=C(NCc1ccccc1)c1c(F)c(F)c(F)c(F)c1F
7480,Cc1ccc(C(=O)NO)cc1
5330826,Nc1nc(Nc2cccc([N+](=O)[O-])c2)ccc1C(=O)c1c(F)cccc1F
21397854,CC(C)COC(=O)c1ccccc1N
3315690,CN(C)c1ccc(C(=O)F)cc1
2817318,CN(C)CCC(=O)c1cccc2ccccc12
529355,Cc1cccc(Nc2cccc(C)c2)c1
7102,Nc1ccc(-c2ccccc2)cc1
44593006,C=C(C)c1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1
282191,O=C(c1ccccc1)N1CCCCC(Cl)C1=O
14641784,CCCCc1ccnc2ccccc12
446367,CN(C)c1ccc(C=O)c([N+](=O)[O-])c1
91844718,O=C(NO)c1cnc(NC2(c3ccccc3)CCC(F)(F)CC2)nc1
5469567,O=C(NN=Cc1ccccn1)c1ccncc1
10421236,O=C(NN=Cc1ccncc1)c1ccncc1
4686401,Cc1cc([N+](=O)[O-])cc2c1NC(=O)C2=O
96171,CCCCCCCCCCC(C)(C)C(=O)Nc1ccc(C)cc1C
95108,Fc1ccc(CSc2ncnc3nc[nH]c23)cc1
2773548,O=[N+]([O-])c1ccc(B(O)O)cc1
69276,O=[N+]([O-])c1ccc(CBr)c(Br)c1
699571,O=C1C=CC(=O)N1c1ccc(C(F)(F)F)cc1
263363,Cc1cccc(C(=O)N(C)C)c1
11275663,CON(C)C(=O)c1ccc(Cl)cc1
614461,CN(C)c1ccc(C(=O)c2ccccc2)cc1
9569594,CN1C(=O)CCC1c1ccc[n+]([O-])c1
171018,CC(=O)c1cc(Cl)cc([N+](=O)[O-])c1O
15170978,O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O
23143,Cc1ccccc1N=Nc1ccccc1
136914,Nc1ccccc1Cc1ccccc1
3412310,O=C(CF)Nc1ccc([N+](=O)[O-])cc1
6538770,O=C(NN=Cc1ccccc1)c1ccncc1
276271,O=C(NN=Cc1ccncc1)c1ccccc1
3577020,Cc1cc(C=O)ccc1N1CCCCC1
89294,[N-]=[N+]=Nc1ccc(C=C2CCCC(=Cc3ccc(N=[N+]=[N-])cc3)C2=O)cc1
219605,CCC(=O)C(=O)c1ccccc1
21317053,CC(C)N1C(=O)c2cccc(Cl)c2NS1(=O)=O
596366,CC(C)COC(=O)c1ccc(N)cc1
8640,c1ccc(-c2ccc[nH]2)cc1
686493,N#CC(=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1
735939,CC(=O)Nc1ccc(C(=O)CCl)cc1
178143,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc2ccccc2c1
138461,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21
44626810,CN(C)c1ccc(C2CC(=O)CC(=O)C2)cc1
70894,N#CC(C#N)=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
82559,COC(=O)c1cccc(N)c1C
24938285,N=C(N)SCc1cc(F)ccc1Sc1ccc([N+](=O)[O-])cc1CSC(=N)N
14971165,O=[N+]([O-])C(Cl)=Cc1cccc([N+](=O)[O-])c1
56589615,O=c1[nH]c2cc(-c3ccccc3)ccc2c2nc(-c3c(F)cccc3Cl)[nH]c12
82615,C[Si](C)(C)N1C(=O)c2ccccc2C1=O
3657942,O=C1Nc2ccc(S(=O)(=O)[O-])cc2C1=O
112170,Cc1cc(C)cc(C(CC(C)C)NC(=O)c2cc(Nc3cccc(C#N)c3)ccc2CCC(=O)O)c1
120159,Cn1cc(C(=O)c2ccc(F)cc2)cc1C=O
10332159,CCC(=O)NCCc1c[nH]c2ccc(OC)cc12
11409661,c1ccc(-c2cc(-c3nn[nH]n3)cnc2-c2ccc(CN3CCC(n4cnc5ccccc54)CC3)cc2)cc1
16682983,CC(=O)O[Hg]c1ccccc1N
224584,N#Cc1cccc(C(N)=O)c1
3822672,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C2=C(CCCC2=O)N1
2782680,Nc1cccc(-c2ccc(F)cc2)c1
88632,CCCCc1ccc([N+](=O)[O-])cc1
528092,COC(=O)c1cccc(C)c1N
11105917,C=CCNc1ccc([N+](=O)[O-])cc1
143911,CC(=O)c1ccc(N=Nc2ccc(O)cc2)cc1
13392775,O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1
347713,CCN(CC)C(=O)c1cccc(CO)c1
44288460,CCCCCCCCC=CCCCCCCCC(=O)Nc1c(C(C)C)cccc1C(C)C
2777346,COC(=O)Nc1ccc([N+](=O)[O-])cc1
10097822,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cc(F)cc(F)c1
23380591,CON(C)C(=O)c1ccccc1
135339781,CC=CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1
18117,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-]
152320,O=C1C=CC(=O)N1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
2792626,N#CCC(=O)Nc1ccc([N+](=O)[O-])cc1
5373364,Clc1cc2nc[nH]c2cn1
136770,CC(C)(C)OC(=O)n1ccc2cc(Br)ccc21
2883,CC(=O)c1ccc(N2CCCCC2)cc1
44289048,CCCCCCCCCCC(C)(C)C(=O)Nc1c(C)cccc1C
83699,NCc1ccccc1-n1cccc1
688305,Nc1c(Br)cc(Br)cc1C=O
223094,O=[N+]([O-])c1cc(C(F)(F)F)ccc1F
71770342,CCCCCCCCCC=CC=CC(=O)CCCC(=O)NCc1ccccc1
677114,CC(c1ccccc1)n1cncc1C(=O)O
5374468,CC(=O)C=Cc1ccc([N+](=O)[O-])cc1
3824366,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccccc1
7434,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
58240909,Cc1ccc2c(c1)c(-c1ccc[nH]c1=O)c(C(=O)O)n2Cc1cc([N+](=O)[O-])ccc1F
104058,O=[N+]([O-])c1cccc(CCO)c1
15541817,Cc1ccc2c(=O)[nH]cnc2c1
85301,O=[N+]([O-])c1ccccc1C=NO
25202828,Cc1c([N+](=O)[O-])cc(N=O)cc1[N+](=O)[O-]
10316,[O-][N+](=Nc1ccccc1)c1ccccc1
2731546,O=C1C=CC(=O)N1c1cccc(C(F)(F)F)c1
25015145,O=[N+]([O-])c1ccc(C(=S)Nc2ccc(C(F)(F)F)cc2)cc1
221829,Nc1ccc(Br)cc1C(=O)c1ccccc1Cl
11159794,C[Si](C)(C)C#Cc1cccc(N)c1
34855,CN(C)CCn1ccc2ccccc21
522616,CC(=O)C=Cc1cccc([N+](=O)[O-])c1
15022013,Nc1ccc2c(Cl)c(OCCCBr)oc(=O)c2c1
152279,Cc1ccc(C(=O)N(C)C)cc1
45141805,CCC(=O)c1ccc(N2CCCCC2)c(F)c1
5358562,Clc1nc(Cl)c2[nH]ccc2n1
11780499,CC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1
80807,O=C(NO)c1cccc(Cl)c1
12331302,CN(C)CN1C(=O)c2ccccc2C1=O
5284506,CCC1C(=O)N(C)c2ccccc21
74818,O=C(O)CCc1cccc([N+](=O)[O-])c1
12508857,CC(C(=O)c1cccc(F)c1)N1CCCCC1
79263,COC(=O)c1cccc([N+](=O)[O-])c1Br
3113422,CNS(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
3418752,Cc1cc([N+](=O)[O-])ccc1Br
316235,CC(NC(=O)Cc1ccccc1)c1ccccc1
200486,N#CSc1ccc([N+](=O)[O-])cc1
13780414,Cc1cccc(N2C(=O)C=CC2=O)c1C
21277355,CCOC(=O)c1ccc(F)c([N+](=O)[O-])c1
231373,CNC(C)C(=O)c1ccc(C)cc1
71454236,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21
104037,NC(=O)C1CCCc2ccccc21
519683,COc1ccc(C=O)c([N+](=O)[O-])c1
69260,COc1ccc(C=O)cc1[N+](=O)[O-]
235381,O=[N+]([O-])c1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1
11754250,CC(C)CC(NC(=O)c1ccc(NCC(N)CS)cc1-c1cccc2ccccc12)C(=O)O
75570,O=Cc1cc(O)ccc1[N+](=O)[O-]
2793014,CCCCc1ccc(N=C=O)cc1
1837,CCN(CC)Cc1c[nH]c2ccccc12
2724822,COC(=O)c1ccccc1[N+](=O)[O-]
826664,CC(=O)c1ccc(N2CCCCC2)c(F)c1
101372,Oc1cnn(-c2ccccc2)c1
3603687,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]
5200108,N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1
68497,NC(=O)c1ccc(Cc2ccccc2)cc1
5214710,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccccc3[N+](=O)[O-])c2C(N)=O)C1
9910975,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F
3367040,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1F
9631287,O=C(c1ccccc1F)N1CCNCC1
96770,O=Cc1cc([N+](=O)[O-])ccc1N1CCOCC1
831466,O=[N+]([O-])c1ccc(C(=S)N2CCCC2)cc1
74005,CC(C)Cc1ccc2ncccc2c1
307343,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1C
90383,CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1
138377601,O=C(C=Cc1cccc(C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)c1)NO
25203828,Cc1c(N=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
71100,CN(c1ccccc1)c1ccc(C=O)cc1
5192815,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])cc1
720669,O=C1Cc2ccccc2N1O
140956,O=C(Cl)Cc1ccc([N+](=O)[O-])cc1
606126,CCCC(=O)c1ccc(N2CCCC2)c(F)c1
859621,Cc1ccc(NC(=O)c2cccs2)cc1
11660398,COC(=O)c1cncn1C(C)c1ccc(I)cc1
44592560,CC(C)=CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1
88504,N#Cc1cc([N+](=O)[O-])cc(Cl)c1N
17272,Cc1cccc(C)c1N1C(=O)C=CC1=O
773237,Cc1[nH]n(C(N)=S)c(=O)c1N=Nc1cccc(C(F)(F)F)c1
89244,COC(=O)c1ccc(C)c([N+](=O)[O-])c1
95890,Cn1ncc2ccccc21
1519341,Cn1cnc2ccccc21
266534,COC(=O)c1ccc(C)c(N)c1
275774,COC(=O)c1ccc(N)c(C)c1
97891,Nc1ccccc1C(=O)C=Cc1ccccc1
249413,O=C(O)CCc1ccc([N+](=O)[O-])cc1
583916,CNc1ccc(C(=O)OC)cc1
10517398,C=C1C=C(C)CC(C)(C)C1(O)Cc1ccc([N+](=O)[O-])cc1
352121,O=[N+]([O-])c1cc(CCl)ccc1CCl
275137,O=C(NC(=O)c1ccccc1)Nc1ccccc1
136409,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
10199303,CCCNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
139163,CCCCCCCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
969428,Nc1ccc(C(=O)C=Cc2ccccc2)cc1
